age,risk,goal,horizon,capital,equity,mf,cash
20,medium,wealth,3,23598,85.0,10.0,5.0
26,medium,short_term,10,17069,49.0,31.0,20.0
28,high,short_term,4,26495,64.52,24.73,10.75
28,medium,wealth,6,24624,76.92,16.67,6.41
22,low,short_term,6,34511,31.11,46.67,22.22
29,high,short_term,3,15723,66.0,24.0,10.0
24,medium,retirement,4,29288,71.43,22.62,5.95
26,medium,wealth,8,23279,84.56,10.45,4.99
21,high,preservation,4,18572,74.07,19.75,6.17
18,medium,short_term,6,18195,55.0,25.0,20.0
24,medium,income,5,42732,60.61,34.34,5.05
21,medium,short_term,8,19600,54.0,26.0,20.0
20,low,retirement,6,24960,55.0,30.0,15.0
26,high,retirement,7,34025,85.0,10.0,5.0
22,low,wealth,7,14588,68.0,22.0,10.0
25,high,preservation,4,28376,70.59,23.53,5.88
30,high,wealth,3,12929,85.0,10.0,5.0
22,medium,retirement,3,15520,78.0,17.0,5.0
25,high,short_term,6,23177,66.67,22.22,11.11
26,low,preservation,3,31576,30.53,48.42,21.05
23,high,income,6,14943,68.18,26.14,5.68
26,low,retirement,4,38133,49.0,36.0,15.0
28,medium,wealth,6,22448,76.92,16.67,6.41
26,low,income,6,20953,39.0,51.0,10.0
31,medium,short_term,5,17487,44.0,36.0,20.0
29,medium,wealth,7,19625,81.71,13.3,4.99
29,high,short_term,6,10201,63.83,25.53,10.64
31,high,retirement,5,30649,74.07,19.75,6.17
26,high,short_term,4,36459,65.93,23.08,10.99
26,medium,preservation,7,23754,54.0,31.0,15.0
19,medium,preservation,6,24035,60.0,25.0,15.0
23,high,retirement,5,29964,82.19,10.96,6.85
21,low,income,5,25875,44.0,46.0,10.0
30,medium,preservation,4,31878,50.0,35.0,15.0
29,low,short_term,3,30596,23.33,54.44,22.22
29,medium,preservation,5,20429,51.0,34.0,15.0
25,medium,income,3,37939,61.76,33.25,4.99
24,low,short_term,4,17887,28.89,48.89,22.22
21,high,preservation,6,31080,74.07,19.75,6.17
21,low,wealth,8,22794,69.0,21.0,10.0
22,medium,retirement,4,16351,73.17,20.73,6.1
25,high,short_term,6,24705,66.67,22.22,11.11
18,low,wealth,4,38289,66.67,22.22,11.11
25,medium,preservation,3,31176,55.0,30.0,15.0
25,high,retirement,4,16969,80.0,13.33,6.67
18,medium,income,3,27223,66.51,28.5,4.99
25,high,short_term,3,29911,70.0,20.0,10.0
22,medium,short_term,7,19057,53.0,27.0,20.0
23,high,wealth,3,31093,85.0,10.0,5.0
28,low,short_term,3,29064,24.44,53.33,22.22
25,high,wealth,5,30896,82.77,9.74,7.49
27,low,wealth,6,12284,61.86,27.84,10.31
28,high,retirement,3,19397,83.26,11.76,4.98
18,high,short_term,5,22056,70.59,17.65,11.76
22,medium,preservation,5,28252,58.0,27.0,15.0
23,medium,retirement,3,22327,77.0,18.0,5.0
21,high,income,8,28773,76.89,18.14,4.97
28,low,retirement,6,45374,47.0,38.0,15.0
28,high,preservation,4,21637,68.18,26.14,5.68
22,medium,income,5,23976,61.86,32.99,5.15
28,medium,wealth,7,18690,82.66,12.35,4.99
23,medium,wealth,6,13786,82.19,10.96,6.85
25,high,income,4,44576,66.67,27.78,5.56
25,medium,preservation,5,15608,55.0,30.0,15.0
29,high,income,6,28131,63.83,30.85,5.32
30,low,preservation,6,43852,26.32,52.63,21.05
18,medium,preservation,3,24136,60.0,25.0,15.0
28,high,preservation,3,24287,72.0,23.0,5.0
20,medium,retirement,7,26599,80.0,15.0,5.0
19,low,retirement,4,20108,55.0,30.0,15.0
28,medium,income,7,18021,58.91,36.1,4.99
24,high,retirement,5,25823,81.08,12.16,6.76
22,high,retirement,3,21035,85.0,10.0,5.0
18,high,retirement,3,39890,85.0,10.0,5.0
22,low,wealth,3,14182,68.0,22.0,10.0
27,low,retirement,3,40619,48.0,37.0,15.0
26,low,preservation,5,19482,30.53,48.42,21.05
34,low,retirement,7,38642,41.0,44.0,15.0
26,medium,preservation,3,26158,54.0,31.0,15.0
22,low,retirement,8,26127,53.0,32.0,15.0
19,high,short_term,7,31670,75.0,15.0,10.0
20,medium,retirement,8,27382,80.0,15.0,5.0
29,low,income,6,29171,36.0,54.0,10.0
32,high,income,3,34219,67.39,27.65,4.97
27,medium,preservation,3,24747,53.0,32.0,15.0
22,medium,preservation,3,20126,58.0,27.0,15.0
28,medium,preservation,8,17291,52.0,33.0,15.0
24,high,income,3,19541,74.3,20.73,4.97
23,high,wealth,5,31298,82.58,9.71,7.71
26,low,wealth,6,18688,62.5,27.08,10.42
21,medium,preservation,4,31445,59.0,26.0,15.0
24,medium,wealth,4,29718,81.08,12.16,6.76
21,medium,wealth,3,53808,85.0,10.0,5.0
31,medium,wealth,4,44171,74.07,19.75,6.17
32,high,short_term,4,31532,61.86,27.84,10.31
30,medium,income,4,27713,57.01,38.0,4.99
18,high,wealth,5,24203,82.26,9.68,8.06
25,high,income,5,34526,66.67,27.78,5.56
24,low,wealth,3,15242,66.0,24.0,10.0
18,low,short_term,6,22117,33.33,44.44,22.22
24,low,retirement,4,26922,51.0,34.0,15.0
23,high,retirement,8,8404,85.0,10.0,5.0
24,high,preservation,3,29783,76.0,19.0,5.0
26,high,preservation,4,34780,69.77,24.42,5.81
18,medium,short_term,4,41524,55.0,25.0,20.0
28,low,income,3,17693,37.0,53.0,10.0
27,high,preservation,3,25572,73.0,22.0,5.0
28,medium,retirement,6,16801,68.18,26.14,5.68
26,low,wealth,7,15090,64.0,26.0,10.0
23,low,preservation,7,43103,33.68,45.26,21.05
18,low,retirement,5,26393,55.0,30.0,15.0
26,low,income,4,27407,39.0,51.0,10.0
24,high,wealth,3,29664,85.0,10.0,5.0
25,low,preservation,3,25015,31.58,47.37,21.05
18,low,preservation,6,18594,36.84,42.11,21.05
27,low,income,3,34582,38.0,52.0,10.0
23,medium,income,6,16640,61.22,33.67,5.1
24,medium,income,7,17357,62.71,32.3,4.99
26,low,income,3,18633,39.0,51.0,10.0
28,medium,preservation,4,14734,52.0,33.0,15.0
28,medium,preservation,6,35625,52.0,33.0,15.0
25,high,income,3,13004,73.43,21.6,4.97
32,medium,income,5,17703,55.11,39.9,4.99
22,high,short_term,4,16672,68.97,19.54,11.49
20,medium,income,7,21290,66.51,28.5,4.99
19,high,preservation,9,20986,80.0,15.0,5.0
30,medium,income,6,25444,57.01,38.0,4.99
24,low,retirement,5,28903,51.0,34.0,15.0
23,low,short_term,3,29758,30.0,47.78,22.22
21,medium,retirement,3,38533,79.0,16.0,5.0
27,low,preservation,3,19013,29.47,49.47,21.05
25,medium,short_term,4,13086,50.0,30.0,20.0
22,low,income,7,31339,43.0,47.0,10.0
27,medium,retirement,4,17700,68.97,25.29,5.75
25,high,short_term,5,27746,66.67,22.22,11.11
19,high,short_term,3,32858,75.0,15.0,10.0
22,high,preservation,5,34778,73.17,20.73,6.1
21,medium,preservation,3,20922,59.0,26.0,15.0
33,low,retirement,6,39762,42.0,43.0,15.0
28,medium,retirement,6,32983,68.18,26.14,5.68
24,high,income,5,15882,67.42,26.97,5.62
32,high,retirement,3,33332,79.64,15.38,4.98
28,low,income,10,11619,37.0,53.0,10.0
21,low,wealth,3,35808,69.0,21.0,10.0
22,medium,short_term,8,21365,53.0,27.0,20.0
21,high,income,6,21714,69.77,24.42,5.81
25,medium,wealth,6,35408,80.0,13.33,6.67
28,medium,wealth,8,19020,82.66,12.35,4.99
24,high,preservation,3,22696,76.0,19.0,5.0
27,low,short_term,5,17826,25.56,52.22,22.22
21,low,short_term,4,28457,32.22,45.56,22.22
21,high,income,3,39611,76.89,18.14,4.97
25,low,preservation,4,13484,31.58,47.37,21.05
25,medium,preservation,3,29580,55.0,30.0,15.0
27,medium,retirement,3,22869,73.0,22.0,5.0
23,medium,retirement,5,31435,72.29,21.69,6.02
33,low,income,5,39195,32.0,58.0,10.0
22,low,retirement,6,51256,53.0,32.0,15.0
21,low,income,3,33417,44.0,46.0,10.0
26,low,preservation,5,43688,30.53,48.42,21.05
21,high,income,5,19017,69.77,24.42,5.81
22,medium,short_term,5,24718,53.0,27.0,20.0
34,medium,income,6,51904,53.21,41.81,4.99
28,low,short_term,7,23318,24.44,53.33,22.22
26,high,wealth,3,33058,85.0,10.0,5.0
22,low,income,3,17401,43.0,47.0,10.0
22,medium,short_term,7,36695,53.0,27.0,20.0
30,high,short_term,5,23072,63.16,26.32,10.53
23,medium,preservation,5,22304,57.0,28.0,15.0
24,medium,retirement,4,8454,71.43,22.62,5.95
21,medium,retirement,6,7799,74.07,19.75,6.17
26,low,short_term,4,19682,26.67,51.11,22.22
21,high,wealth,4,22805,82.37,9.69,7.94
27,high,retirement,6,17782,77.92,15.58,6.49
24,high,short_term,7,26706,71.0,19.0,10.0
20,low,wealth,5,11208,66.67,22.22,11.11
27,low,retirement,3,14843,48.0,37.0,15.0
23,medium,preservation,3,25523,57.0,28.0,15.0
25,medium,income,4,53669,60.0,35.0,5.0
23,medium,preservation,7,21288,57.0,28.0,15.0
24,low,preservation,5,24668,32.63,46.32,21.05
24,medium,income,3,28166,62.71,32.3,4.99
27,low,income,7,18155,38.0,52.0,10.0
22,medium,preservation,3,14120,58.0,27.0,15.0
31,low,retirement,4,17484,44.0,41.0,15.0
23,medium,preservation,4,26218,57.0,28.0,15.0
30,high,wealth,5,36588,83.22,9.79,6.99
18,low,preservation,8,39567,36.84,42.11,21.05
30,medium,short_term,3,30197,45.0,35.0,20.0
34,medium,wealth,5,13118,71.43,22.62,5.95
27,low,income,3,26902,38.0,52.0,10.0
18,high,retirement,3,22643,85.0,10.0,5.0
18,high,wealth,4,31867,82.26,9.68,8.06
21,medium,preservation,6,19287,59.0,26.0,15.0
24,medium,retirement,3,32344,76.0,19.0,5.0
22,low,preservation,3,9687,34.74,44.21,21.05
24,low,short_term,7,23176,28.89,48.89,22.22
23,medium,retirement,3,34771,77.0,18.0,5.0
26,low,income,3,29137,39.0,51.0,10.0
25,low,wealth,8,19965,65.0,25.0,10.0
20,high,short_term,3,40744,75.0,15.0,10.0
20,medium,retirement,3,22670,80.0,15.0,5.0
18,low,preservation,7,16134,36.84,42.11,21.05
23,medium,income,6,51831,61.22,33.67,5.1
18,low,retirement,5,23066,55.0,30.0,15.0
23,medium,short_term,3,25106,52.0,28.0,20.0
32,low,short_term,5,42196,20.0,57.78,22.22
21,low,retirement,4,19382,54.0,31.0,15.0
22,medium,short_term,6,18821,53.0,27.0,20.0
24,high,retirement,4,28588,81.08,12.16,6.76
26,medium,short_term,6,16292,49.0,31.0,20.0
25,medium,retirement,4,26569,70.59,23.53,5.88
24,medium,retirement,3,21610,76.0,19.0,5.0
28,low,wealth,7,23510,62.0,28.0,10.0
22,low,retirement,5,19509,53.0,32.0,15.0
23,high,short_term,8,16772,72.0,18.0,10.0
21,low,short_term,4,34439,32.22,45.56,22.22
27,medium,wealth,4,18673,77.92,15.58,6.49
21,high,preservation,3,17934,79.0,16.0,5.0
20,low,short_term,4,9940,33.33,44.44,22.22
20,medium,income,5,24488,63.16,31.58,5.26
27,medium,wealth,4,18099,77.92,15.58,6.49
21,medium,income,4,16189,62.5,32.29,5.21
24,high,short_term,4,22551,67.42,21.35,11.24
29,high,wealth,4,30467,83.13,9.78,7.09
23,high,retirement,4,39456,82.19,10.96,6.85
30,high,short_term,4,20179,63.16,26.32,10.53
28,low,income,4,18357,37.0,53.0,10.0
20,low,preservation,4,14861,36.84,42.11,21.05
30,high,short_term,5,21110,63.16,26.32,10.53
18,low,short_term,3,39478,33.33,44.44,22.22
19,low,short_term,7,28437,33.33,44.44,22.22
33,medium,income,3,23997,54.16,40.86,4.99
22,low,retirement,9,14582,53.0,32.0,15.0
22,high,short_term,5,29527,68.97,19.54,11.49
32,medium,retirement,4,15638,65.22,29.35,5.43
20,medium,income,3,30580,66.51,28.5,4.99
25,low,wealth,8,46675,65.0,25.0,10.0
24,medium,retirement,3,37722,76.0,19.0,5.0
32,low,short_term,4,28535,20.0,57.78,22.22
32,high,wealth,3,21582,85.0,10.0,5.0
23,high,wealth,3,59218,85.0,10.0,5.0
18,low,preservation,6,17773,36.84,42.11,21.05
27,high,wealth,3,43371,85.0,10.0,5.0
20,high,short_term,7,25422,75.0,15.0,10.0
23,low,preservation,5,16791,33.68,45.26,21.05
25,low,income,3,24068,40.0,50.0,10.0
21,low,income,7,28213,44.0,46.0,10.0
25,low,preservation,3,19995,31.58,47.37,21.05
24,high,short_term,4,39745,67.42,21.35,11.24
25,medium,preservation,3,46582,55.0,30.0,15.0
23,medium,preservation,3,23220,57.0,28.0,15.0
20,low,income,3,18140,45.0,45.0,10.0
24,medium,retirement,4,21183,71.43,22.62,5.95
22,high,income,6,14216,68.97,25.29,5.75
21,high,short_term,4,15266,69.77,18.6,11.63
23,high,income,3,35760,75.16,19.87,4.97
27,medium,preservation,6,14393,53.0,32.0,15.0
24,low,retirement,4,18103,51.0,34.0,15.0
23,medium,preservation,7,26697,57.0,28.0,15.0
23,high,short_term,3,22444,72.0,18.0,10.0
18,medium,income,5,16756,63.16,31.58,5.26
20,high,preservation,3,40632,80.0,15.0,5.0
18,high,income,8,39468,77.75,17.28,4.97
28,medium,short_term,3,22774,47.0,33.0,20.0
34,medium,income,5,19455,53.21,41.81,4.99
23,medium,retirement,6,31376,72.29,21.69,6.02
26,high,income,3,25247,72.57,22.46,4.97
22,high,wealth,6,20214,82.47,9.7,7.82
29,high,income,3,41550,69.98,25.05,4.97
24,low,short_term,3,21503,28.89,48.89,22.22
18,high,wealth,3,26192,85.0,10.0,5.0
23,high,retirement,10,15024,85.0,10.0,5.0
32,low,short_term,3,27757,20.0,57.78,22.22
22,medium,income,4,16043,61.86,32.99,5.15
22,low,income,3,44788,43.0,47.0,10.0
23,low,retirement,3,39009,52.0,33.0,15.0
24,high,income,6,30142,67.42,26.97,5.62
24,low,retirement,3,16046,51.0,34.0,15.0
24,low,retirement,6,48887,51.0,34.0,15.0
25,low,retirement,3,30639,50.0,35.0,15.0
25,high,wealth,4,16910,82.77,9.74,7.49
25,low,short_term,5,24209,27.78,50.0,22.22
26,low,retirement,7,16027,49.0,36.0,15.0
19,high,short_term,5,23063,70.59,17.65,11.76
26,medium,income,4,46584,59.38,35.63,5.0
20,medium,wealth,3,23165,85.0,10.0,5.0
24,medium,short_term,7,52599,51.0,29.0,20.0
22,medium,retirement,3,39247,78.0,17.0,5.0
23,medium,retirement,7,20196,77.0,18.0,5.0
25,high,retirement,6,36605,80.0,13.33,6.67
23,low,short_term,7,25600,30.0,47.78,22.22
33,high,short_term,5,13124,61.22,28.57,10.2
22,medium,preservation,5,15221,58.0,27.0,15.0
31,medium,retirement,7,45983,69.0,26.0,5.0
26,low,income,3,26904,39.0,51.0,10.0
26,medium,retirement,7,19278,74.0,21.0,5.0
19,high,income,5,26725,70.59,23.53,5.88
22,low,income,4,77801,43.0,47.0,10.0
25,low,retirement,3,15677,50.0,35.0,15.0
23,high,short_term,3,15329,72.0,18.0,10.0
20,high,preservation,3,38574,80.0,15.0,5.0
25,medium,preservation,6,19871,55.0,30.0,15.0
27,medium,preservation,6,20104,53.0,32.0,15.0
20,medium,short_term,5,44840,55.0,25.0,20.0
34,low,short_term,5,37032,17.78,60.0,22.22
20,medium,preservation,7,29880,60.0,25.0,15.0
31,low,preservation,5,57013,25.26,53.68,21.05
23,medium,short_term,6,16878,52.0,28.0,20.0
25,high,income,3,37208,73.43,21.6,4.97
26,medium,preservation,3,37162,54.0,31.0,15.0
27,medium,short_term,5,23221,48.0,32.0,20.0
30,low,short_term,4,30820,22.22,55.56,22.22
21,medium,income,3,19778,65.56,29.45,4.99
23,medium,wealth,7,42656,85.0,10.0,5.0
29,medium,retirement,6,24888,67.42,26.97,5.62
18,low,short_term,8,26246,33.33,44.44,22.22
29,medium,short_term,7,25061,46.0,34.0,20.0
28,high,preservation,3,14010,72.0,23.0,5.0
20,medium,income,3,33147,66.51,28.5,4.99
22,high,preservation,7,17531,78.0,17.0,5.0
18,high,wealth,3,23894,85.0,10.0,5.0
29,high,preservation,7,40232,71.0,24.0,5.0
28,medium,income,4,27796,58.17,36.84,4.99
26,medium,preservation,7,28614,54.0,31.0,15.0
22,high,preservation,7,31247,78.0,17.0,5.0
24,low,income,8,23393,41.0,49.0,10.0
28,medium,short_term,6,24124,47.0,33.0,20.0
27,low,retirement,3,17495,48.0,37.0,15.0
21,low,retirement,6,30839,54.0,31.0,15.0
27,high,short_term,3,39917,68.0,22.0,10.0
24,low,wealth,6,19571,63.83,25.53,10.64
18,low,retirement,3,32458,55.0,30.0,15.0
27,low,retirement,7,25220,48.0,37.0,15.0
29,low,wealth,3,35982,61.0,29.0,10.0
25,medium,short_term,3,12686,50.0,30.0,20.0
18,high,income,6,12865,70.59,23.53,5.88
24,high,retirement,4,18386,81.08,12.16,6.76
22,high,short_term,7,27579,73.0,17.0,10.0
28,medium,wealth,3,23070,82.66,12.35,4.99
22,low,income,3,15137,43.0,47.0,10.0
23,low,retirement,6,40768,52.0,33.0,15.0
23,medium,income,3,15901,63.66,31.35,4.99
25,medium,retirement,3,14219,75.0,20.0,5.0
28,low,preservation,7,22452,28.42,50.53,21.05
25,high,wealth,5,22851,82.77,9.74,7.49
25,low,preservation,3,54824,31.58,47.37,21.05
31,high,income,3,16048,68.25,26.78,4.97
25,medium,income,6,8540,60.0,35.0,5.0
27,medium,wealth,4,34543,77.92,15.58,6.49
30,medium,wealth,8,33211,80.76,14.25,4.99
26,medium,income,3,23196,60.81,34.2,4.99
21,medium,income,6,9498,62.5,32.29,5.21
26,low,wealth,6,27706,62.5,27.08,10.42
29,high,retirement,4,10241,75.95,17.72,6.33
29,low,short_term,7,17619,23.33,54.44,22.22
24,medium,short_term,3,17013,51.0,29.0,20.0
29,high,preservation,10,14190,71.0,24.0,5.0
20,medium,wealth,5,12908,83.22,9.79,6.99
32,medium,wealth,5,32109,73.17,20.73,6.1
19,low,short_term,8,18151,33.33,44.44,22.22
30,low,wealth,4,16715,60.0,30.0,10.0
20,medium,wealth,3,32930,85.0,10.0,5.0
28,high,preservation,4,31026,68.18,26.14,5.68
32,low,retirement,6,34378,43.0,42.0,15.0
29,low,short_term,5,16044,23.33,54.44,22.22
25,low,preservation,4,21017,31.58,47.37,21.05
22,low,short_term,6,25420,31.11,46.67,22.22
29,low,income,9,33140,36.0,54.0,10.0
18,low,wealth,8,16002,70.0,20.0,10.0
21,high,preservation,5,23254,74.07,19.75,6.17
27,medium,wealth,4,15656,77.92,15.58,6.49
25,medium,wealth,3,26526,85.0,10.0,5.0
24,medium,wealth,3,23823,85.0,10.0,5.0
18,high,retirement,4,27119,83.22,9.79,6.99
25,medium,income,5,27595,60.0,35.0,5.0
34,low,short_term,8,26100,17.78,60.0,22.22
20,high,short_term,5,23263,70.59,17.65,11.76
28,high,wealth,7,28149,85.0,10.0,5.0
23,medium,income,7,50015,63.66,31.35,4.99
22,high,wealth,7,21175,85.0,10.0,5.0
18,high,income,5,15227,70.59,23.53,5.88
28,low,income,6,18335,37.0,53.0,10.0
21,high,short_term,3,31445,74.0,16.0,10.0
23,low,income,7,21863,42.0,48.0,10.0
24,medium,preservation,8,30924,56.0,29.0,15.0
23,high,retirement,3,17092,85.0,10.0,5.0
18,medium,income,4,34873,63.16,31.58,5.26
23,low,retirement,6,23491,52.0,33.0,15.0
24,high,short_term,3,17387,71.0,19.0,10.0
20,low,wealth,3,20996,70.0,20.0,10.0
25,low,income,5,18940,40.0,50.0,10.0
24,medium,short_term,5,26508,51.0,29.0,20.0
26,high,short_term,3,44984,69.0,21.0,10.0
22,high,preservation,5,23825,73.17,20.73,6.1
23,medium,retirement,4,30082,72.29,21.69,6.02
28,low,preservation,4,19697,28.42,50.53,21.05
20,high,short_term,8,30657,75.0,15.0,10.0
21,medium,retirement,3,36898,79.0,16.0,5.0
24,medium,wealth,8,44785,85.0,10.0,5.0
27,low,short_term,4,18285,25.56,52.22,22.22
25,high,preservation,4,72405,70.59,23.53,5.88
27,medium,short_term,6,13855,48.0,32.0,20.0
18,high,income,3,27544,77.75,17.28,4.97
18,high,income,7,21809,77.75,17.28,4.97
28,low,income,7,14383,37.0,53.0,10.0
24,high,income,3,25475,74.3,20.73,4.97
20,low,retirement,4,26733,55.0,30.0,15.0
23,high,income,6,46094,68.18,26.14,5.68
23,low,retirement,5,33571,52.0,33.0,15.0
26,high,income,9,22002,72.57,22.46,4.97
18,medium,income,3,32947,66.51,28.5,4.99
23,medium,preservation,9,29236,57.0,28.0,15.0
21,medium,short_term,6,35646,54.0,26.0,20.0
22,medium,wealth,5,50336,83.1,9.97,6.93
30,high,preservation,6,23588,66.67,27.78,5.56
26,high,wealth,8,30902,85.0,10.0,5.0
28,low,short_term,5,34837,24.44,53.33,22.22
27,low,short_term,3,10381,25.56,52.22,22.22
26,medium,retirement,3,29654,74.0,21.0,5.0
27,low,income,8,27664,38.0,52.0,10.0
28,medium,wealth,4,19103,76.92,16.67,6.41
24,high,income,3,31471,74.3,20.73,4.97
25,medium,preservation,6,25363,55.0,30.0,15.0
26,medium,retirement,5,20706,69.77,24.42,5.81
29,medium,income,6,31931,57.58,37.43,4.99
23,low,retirement,3,29717,52.0,33.0,15.0
24,low,preservation,3,13293,32.63,46.32,21.05
31,low,short_term,3,29366,21.11,56.67,22.22
26,high,short_term,3,20603,69.0,21.0,10.0
22,high,short_term,5,20631,68.97,19.54,11.49
25,low,wealth,3,14457,65.0,25.0,10.0
30,high,preservation,4,28763,66.67,27.78,5.56
25,medium,short_term,8,36105,50.0,30.0,20.0
19,medium,preservation,6,27377,60.0,25.0,15.0
29,medium,short_term,3,30612,46.0,34.0,20.0
23,medium,wealth,3,29788,85.0,10.0,5.0
31,medium,income,5,12359,56.06,38.95,4.99
22,medium,preservation,4,32507,58.0,27.0,15.0
30,high,short_term,7,28375,65.0,25.0,10.0
18,medium,retirement,3,17420,80.0,15.0,5.0
18,medium,wealth,4,17217,83.22,9.79,6.99
20,high,wealth,3,21902,85.0,10.0,5.0
23,low,preservation,4,26407,33.68,45.26,21.05
19,high,short_term,3,29808,75.0,15.0,10.0
27,low,preservation,3,18911,29.47,49.47,21.05
22,medium,retirement,3,41917,78.0,17.0,5.0
25,medium,short_term,4,22206,50.0,30.0,20.0
24,high,income,4,20883,67.42,26.97,5.62
34,low,preservation,5,19466,22.11,56.84,21.05
31,high,short_term,3,15370,64.0,26.0,10.0
26,high,preservation,3,30753,74.0,21.0,5.0
18,medium,short_term,9,18546,55.0,25.0,20.0
25,high,preservation,3,29621,75.0,20.0,5.0
25,high,retirement,3,9612,85.0,10.0,5.0
21,medium,income,3,20006,65.56,29.45,4.99
29,medium,preservation,3,17634,51.0,34.0,15.0
20,low,preservation,3,16279,36.84,42.11,21.05
25,high,wealth,4,15553,82.77,9.74,7.49
22,medium,income,3,12166,64.61,30.4,4.99
25,high,short_term,3,30940,70.0,20.0,10.0
20,medium,income,7,37853,66.51,28.5,4.99
28,low,income,4,31238,37.0,53.0,10.0
18,high,retirement,3,24603,85.0,10.0,5.0
23,low,short_term,7,62539,30.0,47.78,22.22
23,low,wealth,4,31950,64.52,24.73,10.75
22,high,short_term,3,41381,73.0,17.0,10.0
26,medium,retirement,4,20378,69.77,24.42,5.81
23,medium,wealth,5,23073,82.19,10.96,6.85
28,medium,retirement,3,23564,72.0,23.0,5.0
23,low,short_term,4,18795,30.0,47.78,22.22
26,low,preservation,3,21504,30.53,48.42,21.05
27,high,income,5,48934,65.22,29.35,5.43
25,high,income,6,23998,66.67,27.78,5.56
27,low,retirement,6,32163,48.0,37.0,15.0
20,high,retirement,5,35190,83.22,9.79,6.99
27,low,retirement,4,20325,48.0,37.0,15.0
20,medium,preservation,3,24346,60.0,25.0,15.0
21,medium,short_term,3,12735,54.0,26.0,20.0
19,low,preservation,8,23641,36.84,42.11,21.05
23,high,income,4,27052,68.18,26.14,5.68
21,high,income,8,22015,76.89,18.14,4.97
26,low,retirement,3,22870,49.0,36.0,15.0
23,low,retirement,3,31775,52.0,33.0,15.0
25,high,retirement,6,27590,80.0,13.33,6.67
26,medium,retirement,3,45181,74.0,21.0,5.0
27,medium,short_term,3,29976,48.0,32.0,20.0
23,low,wealth,4,22842,64.52,24.73,10.75
20,low,preservation,4,46883,36.84,42.11,21.05
18,low,preservation,5,17070,36.84,42.11,21.05
30,high,preservation,6,17965,66.67,27.78,5.56
31,high,retirement,3,25014,80.54,14.48,4.98
18,low,short_term,5,23439,33.33,44.44,22.22
25,high,preservation,7,22635,75.0,20.0,5.0
22,high,short_term,7,20425,73.0,17.0,10.0
28,high,retirement,6,14251,76.92,16.67,6.41
24,high,wealth,5,17923,82.67,9.73,7.6
24,low,wealth,3,19314,66.0,24.0,10.0
21,high,income,3,39763,76.89,18.14,4.97
24,high,income,3,17455,74.3,20.73,4.97
25,medium,wealth,4,12373,80.0,13.33,6.67
24,medium,retirement,5,23980,71.43,22.62,5.95
23,medium,short_term,3,18633,52.0,28.0,20.0
24,medium,income,3,19729,62.71,32.3,4.99
28,high,short_term,6,36724,64.52,24.73,10.75
28,low,preservation,3,25418,28.42,50.53,21.05
22,high,wealth,5,27321,82.47,9.7,7.82
21,high,preservation,7,34953,79.0,16.0,5.0
